name	description	sourcemtoverride	samplemtoverride	body_habitat	body_product	body_site	elevation	env_biome	env_feature	env_matter	geo_loc_name	host_common_name	host_subject_id	latitude	longitude	psn	region	sample_type	sequencecenter	title
1928.SRS011375.SRX020570.SRR047533	Sample 1928.SRS011375.SRX020570.SRR047533			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700015665	38.98	-77.11	700015665	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011375.SRX020571.SRR047537	Sample 1928.SRS011375.SRX020571.SRR047537			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700015665	38.98	-77.11	700015665	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011377.SRX020515.SRR045362	Sample 1928.SRS011377.SRX020515.SRR045362			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700015668	38.98	-77.11	700015668	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011378.SRX020515.SRR045367	Sample 1928.SRS011378.SRX020515.SRR045367			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700015671	38.98	-77.11	700015671	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011378.SRX020570.SRR045455	Sample 1928.SRS011378.SRX020570.SRR045455			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700015671	38.98	-77.11	700015671	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011380.SRX020662.SRR047518	Sample 1928.SRS011380.SRX020662.SRR047518			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700015677	38.98	-77.11	700015677	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011380.SRX020664.SRR045431	Sample 1928.SRS011380.SRX020664.SRR045431			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700015677	38.98	-77.11	700015677	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011380.SRX020666.SRR044937	Sample 1928.SRS011380.SRX020666.SRR044937			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700015677	38.98	-77.11	700015677	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011380.SRX020669.SRR045319	Sample 1928.SRS011380.SRX020669.SRR045319			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700015677	38.98	-77.11	700015677	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011405.SRX020666.SRR044948	Sample 1928.SRS011405.SRX020666.SRR044948			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700015981	38.98	-77.11	700015981	V3-V5	stool	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011405.SRX020669.SRR049315	Sample 1928.SRS011405.SRX020669.SRR049315			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700015981	38.98	-77.11	700015981	V3-V5	stool	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011407.SRX020666.SRR044929	Sample 1928.SRS011407.SRX020666.SRR044929			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	human	700015993	38.98	-77.11	700015993	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011407.SRX020669.SRR045311	Sample 1928.SRS011407.SRX020669.SRR045311			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	human	700015993	38.98	-77.11	700015993	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011409.SRX020666.SRR044964	Sample 1928.SRS011409.SRX020666.SRR044964			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700015999	38.98	-77.11	700015999	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011409.SRX020669.SRR047515	Sample 1928.SRS011409.SRX020669.SRR047515			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700015999	38.98	-77.11	700015999	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011410.SRX020666.SRR044946	Sample 1928.SRS011410.SRX020666.SRR044946			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700016012	38.98	-77.11	700016012	V3-V5	stool	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011410.SRX020669.SRR047510	Sample 1928.SRS011410.SRX020669.SRR047510			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700016012	38.98	-77.11	700016012	V3-V5	stool	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011413.SRX020666.SRR049235	Sample 1928.SRS011413.SRX020666.SRR049235			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700016021	38.98	-77.11	700016021	V3-V5	stool	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011413.SRX020669.SRR047508	Sample 1928.SRS011413.SRX020669.SRR047508			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700016021	38.98	-77.11	700016021	V3-V5	stool	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011415.SRX020666.SRR044930	Sample 1928.SRS011415.SRX020666.SRR044930			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700016029	38.98	-77.11	700016029	V3-V5	stool	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011415.SRX020669.SRR045312	Sample 1928.SRS011415.SRX020669.SRR045312			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700016029	38.98	-77.11	700016029	V3-V5	stool	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011417.SRX020666.SRR044943	Sample 1928.SRS011417.SRX020666.SRR044943			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	human	700016059	38.98	-77.11	700016059	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011417.SRX020669.SRR045326	Sample 1928.SRS011417.SRX020669.SRR045326			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	human	700016059	38.98	-77.11	700016059	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011419.SRX020666.SRR044928	Sample 1928.SRS011419.SRX020666.SRR044928			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700016063	38.98	-77.11	700016063	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011419.SRX020669.SRR045310	Sample 1928.SRS011419.SRX020669.SRR045310			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700016063	38.98	-77.11	700016063	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011421.SRX020660.SRR044858	Sample 1928.SRS011421.SRX020660.SRR044858			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	human	700016065	38.98	-77.11	700016065	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011421.SRX020668.SRR045084	Sample 1928.SRS011421.SRX020668.SRR045084			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	human	700016065	38.98	-77.11	700016065	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011423.SRX020666.SRR044939	Sample 1928.SRS011423.SRX020666.SRR044939			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	human	700016067	38.98	-77.11	700016067	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011423.SRX020669.SRR045321	Sample 1928.SRS011423.SRX020669.SRR045321			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	human	700016067	38.98	-77.11	700016067	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011425.SRX020666.SRR044949	Sample 1928.SRS011425.SRX020666.SRR044949			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700016069	38.98	-77.11	700016069	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011425.SRX020669.SRR047511	Sample 1928.SRS011425.SRX020669.SRR047511			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700016069	38.98	-77.11	700016069	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011427.SRX020660.SRR044871	Sample 1928.SRS011427.SRX020660.SRR044871			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	host-associated habitat		USA	human	700016071	38.98	-77.11	700016071	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011427.SRX020668.SRR045101	Sample 1928.SRS011427.SRX020668.SRR045101			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	host-associated habitat		USA	human	700016071	38.98	-77.11	700016071	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011429.SRX020660.SRR044862	Sample 1928.SRS011429.SRX020660.SRR044862			UBERON:oral cavity	UBERON:saliva	UBERON:throat	97	urban biome	host-associated habitat		USA	human	700016073	38.98	-77.11	700016073	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011429.SRX020668.SRR045090	Sample 1928.SRS011429.SRX020668.SRR045090			UBERON:oral cavity	UBERON:saliva	UBERON:throat	97	urban biome	host-associated habitat		USA	human	700016073	38.98	-77.11	700016073	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011431.SRX020666.SRR044916	Sample 1928.SRS011431.SRX020666.SRR044916			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700016075	38.98	-77.11	700016075	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011431.SRX020669.SRR045297	Sample 1928.SRS011431.SRX020669.SRR045297			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700016075	38.98	-77.11	700016075	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011433.SRX020666.SRR044933	Sample 1928.SRS011433.SRX020666.SRR044933			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700016077	38.98	-77.11	700016077	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011433.SRX020669.SRR045315	Sample 1928.SRS011433.SRX020669.SRR045315			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700016077	38.98	-77.11	700016077	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011434.SRX020660.SRR044888	Sample 1928.SRS011434.SRX020660.SRR044888			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700016079	38.98	-77.11	700016079	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011434.SRX020662.SRR045405	Sample 1928.SRS011434.SRX020662.SRR045405			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700016079	38.98	-77.11	700016079	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011434.SRX020664.SRR045428	Sample 1928.SRS011434.SRX020664.SRR045428			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700016079	38.98	-77.11	700016079	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011434.SRX020668.SRR045120	Sample 1928.SRS011434.SRX020668.SRR045120			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700016079	38.98	-77.11	700016079	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011435.SRX020662.SRR045414	Sample 1928.SRS011435.SRX020662.SRR045414			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700016081	38.98	-77.11	700016081	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011435.SRX020664.SRR045440	Sample 1928.SRS011435.SRX020664.SRR045440			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700016081	38.98	-77.11	700016081	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011436.SRX020660.SRR044856	Sample 1928.SRS011436.SRX020660.SRR044856			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700016083	38.98	-77.11	700016083	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011436.SRX020662.SRR047522	Sample 1928.SRS011436.SRX020662.SRR047522			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700016083	38.98	-77.11	700016083	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011436.SRX020664.SRR045436	Sample 1928.SRS011436.SRX020664.SRR045436			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700016083	38.98	-77.11	700016083	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011436.SRX020668.SRR045082	Sample 1928.SRS011436.SRX020668.SRR045082			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700016083	38.98	-77.11	700016083	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011438.SRX020660.SRR049232	Sample 1928.SRS011438.SRX020660.SRR049232			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700016085	38.98	-77.11	700016085	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011438.SRX020662.SRR047520	Sample 1928.SRS011438.SRX020662.SRR047520			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700016085	38.98	-77.11	700016085	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011438.SRX020664.SRR047525	Sample 1928.SRS011438.SRX020664.SRR047525			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700016085	38.98	-77.11	700016085	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011438.SRX020668.SRR045087	Sample 1928.SRS011438.SRX020668.SRR045087			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700016085	38.98	-77.11	700016085	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011440.SRX020660.SRR044882	Sample 1928.SRS011440.SRX020660.SRR044882			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700016087	38.98	-77.11	700016087	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011440.SRX020668.SRR045112	Sample 1928.SRS011440.SRX020668.SRR045112			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700016087	38.98	-77.11	700016087	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011441.SRX020660.SRR044900	Sample 1928.SRS011441.SRX020660.SRR044900			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700016089	38.98	-77.11	700016089	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011441.SRX020662.SRR045423	Sample 1928.SRS011441.SRX020662.SRR045423			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700016089	38.98	-77.11	700016089	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011441.SRX020664.SRR045448	Sample 1928.SRS011441.SRX020664.SRR045448			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700016089	38.98	-77.11	700016089	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011441.SRX020668.SRR045132	Sample 1928.SRS011441.SRX020668.SRR045132			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700016089	38.98	-77.11	700016089	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011442.SRX020571.SRR045470	Sample 1928.SRS011442.SRX020571.SRR045470			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700016091	38.98	-77.11	700016091	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011442.SRX020571.SRR045490	Sample 1928.SRS011442.SRX020571.SRR045490			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700016091	38.98	-77.11	700016091	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011442.SRX020660.SRR044903	Sample 1928.SRS011442.SRX020660.SRR044903			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700016091	38.98	-77.11	700016091	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011442.SRX020662.SRR045402	Sample 1928.SRS011442.SRX020662.SRR045402			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700016091	38.98	-77.11	700016091	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011442.SRX020664.SRR045425	Sample 1928.SRS011442.SRX020664.SRR045425			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700016091	38.98	-77.11	700016091	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011442.SRX020668.SRR045135	Sample 1928.SRS011442.SRX020668.SRR045135			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700016091	38.98	-77.11	700016091	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011443.SRX020662.SRR045412	Sample 1928.SRS011443.SRX020662.SRR045412			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700016092	38.98	-77.11	700016092	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
