name	description	sourcemtoverride	samplemtoverride	body_habitat	body_product	body_site	elevation	env_biome	env_feature	env_matter	geo_loc_name	host_subject_id	latitude	longitude	psn	region	sample_type	sequencecenter	title	host_common_name
1927.SRS042289.SRX020677.SRR047968	Sample 1927.SRS042289.SRX020677.SRR047968			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700102954	39	-77	700102954	V1-V3	Skin swab	BCM	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042298.SRX020568.SRR046845	Sample 1927.SRS042298.SRX020568.SRR046845			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700105816	39	-77	700105816	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042320.SRX020670.SRR046357	Sample 1927.SRS042320.SRX020670.SRR046357			UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	97	urban biome	human-associated habitat		USA	700103704	39	-77	700103704	V1-V3	Vaginal swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042324.SRX020547.SRR045762	Sample 1927.SRS042324.SRX020547.SRR045762			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700038892	39	-77	700038892	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042324.SRX020557.SRR047622	Sample 1927.SRS042324.SRX020557.SRR047622			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700038892	39	-77	700038892	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042359.SRX020568.SRR049525	Sample 1927.SRS042359.SRX020568.SRR049525			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700106593	39	-77	700106593	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042365.SRX022224.SRR058087	Sample 1927.SRS042365.SRX022224.SRR058087			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700110177	39	-77	700110177	V3-V1	Stool	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042387.SRX020523.SRR046416	Sample 1927.SRS042387.SRX020523.SRR046416			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700103575	39	-77	700103575	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042415.SRX020523.SRR046407	Sample 1927.SRS042415.SRX020523.SRR046407			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700106930	39	-77	700106930	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042427.SRX020531.SRR046035	Sample 1927.SRS042427.SRX020531.SRR046035			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700038984	39	-77	700038984	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042427.SRX020544.SRR045866	Sample 1927.SRS042427.SRX020544.SRR045866			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700038984	39	-77	700038984	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042498.SRX020574.SRR043851	Sample 1927.SRS042498.SRX020574.SRR043851			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700038478	39	-77	700038478	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042504.SRX020540.SRR047282	Sample 1927.SRS042504.SRX020540.SRR047282			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700106095	39	-77	700106095	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042521.SRX020578.SRR047325	Sample 1927.SRS042521.SRX020578.SRR047325			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700106671	39	-77	700106671	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042533.SRX020540.SRR047272	Sample 1927.SRS042533.SRX020540.SRR047272			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700105652	39	-77	700105652	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042558.SRX020580.SRR047129	Sample 1927.SRS042558.SRX020580.SRR047129			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700106906	39	-77	700106906	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042572.SRX022241.SRR058097	Sample 1927.SRS042572.SRX022241.SRR058097			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700108977	39	-77	700108977	V3-V1	Stool	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042577.SRX022244.SRR058107	Sample 1927.SRS042577.SRX022244.SRR058107			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700109859	39	-77	700109859	V3-V1	Skin swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042595.SRX020568.SRR046928	Sample 1927.SRS042595.SRX020568.SRR046928			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700103313	39	-77	700103313	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042607.SRX022156.SRR058115	Sample 1927.SRS042607.SRX022156.SRR058115			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700109137	39	-77	700109137	V3-V1	Oral swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042623.SRX020578.SRR047329	Sample 1927.SRS042623.SRX020578.SRR047329			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700106843	39	-77	700106843	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042627.SRX020670.SRR046247	Sample 1927.SRS042627.SRX020670.SRR046247			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700103454	39	-77	700103454	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042628.SRX020578.SRR047303	Sample 1927.SRS042628.SRX020578.SRR047303			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700105771	39	-77	700105771	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042639.SRX022244.SRR058107	Sample 1927.SRS042639.SRX022244.SRR058107			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700108836	39	-77	700108836	V3-V1	Skin swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042643.SRX020531.SRR046038	Sample 1927.SRS042643.SRX020531.SRR046038			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700038600	39	-77	700038600	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042643.SRX020544.SRR049340	Sample 1927.SRS042643.SRX020544.SRR049340			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700038600	39	-77	700038600	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042648.SRX020567.SRR046602	Sample 1927.SRS042648.SRX020567.SRR046602			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700106569	39	-77	700106569	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042669.SRX020540.SRR047279	Sample 1927.SRS042669.SRX020540.SRR047279			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700103653	39	-77	700103653	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042678.SRX020575.SRR045839	Sample 1927.SRS042678.SRX020575.SRR045839			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700038944	39	-77	700038944	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042703.SRX020540.SRR047267	Sample 1927.SRS042703.SRX020540.SRR047267			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700106914	39	-77	700106914	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042716.SRX020574.SRR049826	Sample 1927.SRS042716.SRX020574.SRR049826			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700038568	39	-77	700038568	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042722.SRX020578.SRR047255	Sample 1927.SRS042722.SRX020578.SRR047255			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700103680	39	-77	700103680	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042783.SRX020540.SRR047114	Sample 1927.SRS042783.SRX020540.SRR047114			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700103251	39	-77	700103251	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042788.SRX020563.SRR046388	Sample 1927.SRS042788.SRX020563.SRR046388			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700105992	39	-77	700105992	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042803.SRX022156.SRR058115	Sample 1927.SRS042803.SRX022156.SRR058115			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700109405	39	-77	700109405	V3-V1	Stool	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042857.SRX020514.SRR046688	Sample 1927.SRS042857.SRX020514.SRR046688			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700103535	39	-77	700103535	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042857.SRX020550.SRR047713	Sample 1927.SRS042857.SRX020550.SRR047713			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700103535	39	-77	700103535	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042924.SRX020540.SRR047291	Sample 1927.SRS042924.SRX020540.SRR047291			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700106142	39	-77	700106142	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042961.SRX022224.SRR058087	Sample 1927.SRS042961.SRX022224.SRR058087			UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	97	urban biome	human-associated habitat		USA	700110347	39	-77	700110347	V3-V1	Vaginal swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042974.SRX020567.SRR049480	Sample 1927.SRS042974.SRX020567.SRR049480			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700106713	39	-77	700106713	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS042989.SRX020575.SRR046012	Sample 1927.SRS042989.SRX020575.SRR046012			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700038404	39	-77	700038404	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS043032.SRX020531.SRR047616	Sample 1927.SRS043032.SRX020531.SRR047616			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700038938	39	-77	700038938	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS043032.SRX020544.SRR047578	Sample 1927.SRS043032.SRX020544.SRR047578			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700038938	39	-77	700038938	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS043047.SRX020578.SRR047309	Sample 1927.SRS043047.SRX020578.SRR047309			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700103678	39	-77	700103678	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS043058.SRX020549.SRR046478	Sample 1927.SRS043058.SRX020549.SRR046478			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700103643	39	-77	700103643	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS043066.SRX020540.SRR047116	Sample 1927.SRS043066.SRX020540.SRR047116			UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	97	urban biome	human-associated habitat		USA	700106087	39	-77	700106087	V1-V3	Vaginal swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS043077.SRX020677.SRR047993	Sample 1927.SRS043077.SRX020677.SRR047993			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700102621	39	-77	700102621	V1-V3	Oral swab	BCM	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS043112.SRX022224.SRR058087	Sample 1927.SRS043112.SRX022224.SRR058087			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700110323	39	-77	700110323	V3-V1	Oral swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS043122.SRX020567.SRR046699	Sample 1927.SRS043122.SRX020567.SRR046699			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700105894	39	-77	700105894	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS043149.SRX020568.SRR046950	Sample 1927.SRS043149.SRX020568.SRR046950			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700105912	39	-77	700105912	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS043160.SRX022225.SRR058088	Sample 1927.SRS043160.SRX022225.SRR058088			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700110275	39	-77	700110275	V3-V1	Skin swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS043203.SRX020670.SRR047662	Sample 1927.SRS043203.SRX020670.SRR047662			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700105699	39	-77	700105699	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS043219.SRX020514.SRR049511	Sample 1927.SRS043219.SRX020514.SRR049511			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700105075	39	-77	700105075	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS043219.SRX020550.SRR046436	Sample 1927.SRS043219.SRX020550.SRR046436			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700105075	39	-77	700105075	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS043226.SRX020511.SRR045657	Sample 1927.SRS043226.SRX020511.SRR045657			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700038710	39	-77	700038710	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS043226.SRX020543.SRR045590	Sample 1927.SRS043226.SRX020543.SRR045590			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700038710	39	-77	700038710	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS043234.SRX020575.SRR045836	Sample 1927.SRS043234.SRX020575.SRR045836			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700038406	39	-77	700038406	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS043253.SRX020549.SRR046472	Sample 1927.SRS043253.SRX020549.SRR046472			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700105538	39	-77	700105538	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS043278.SRX020527.SRR047160	Sample 1927.SRS043278.SRX020527.SRR047160			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700105055	39	-77	700105055	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
